Experiment,subj,condition,age,sex,phase,epoch,block,trial,cue,resp,out,numResp,RT,ICU,ICU_Exp_medSplit,AOI_out_p2,AOI_out_p2_1s,tOutFix,tOutFix_1s
Exp6,P117_Exp6,C1,19,M,1,3,6,22,2,2,6,1,1025.57094827353,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,1,3,6,23,4,4,8,1,1784.3451896897,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,1,3,6,24,1,1,5,1,1698.28261222574,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,2,4,7,25,7,3,11,1,2260.21621445398,25,High,337,337,276,276
Exp6,P117_Exp6,C1,19,M,2,4,7,26,6,2,10,1,3105.87740602932,25,High,1456,373,440,440
Exp6,P117_Exp6,C1,19,M,2,4,7,27,8,4,12,1,7607.20376766403,25,High,744,744,290,290
Exp6,P117_Exp6,C1,19,M,2,4,7,28,5,1,9,1,4102.56874652441,25,High,637,340,253,253
Exp6,P117_Exp6,C1,19,M,2,4,8,29,7,3,11,1,2940.40850972306,25,High,260,260,333,333
Exp6,P117_Exp6,C1,19,M,2,4,8,30,5,1,9,3,3728.23954924206,25,High,477,0,1210,NA
Exp6,P117_Exp6,C1,19,M,2,4,8,31,6,2,10,1,1572.13215802039,25,High,1183,0,1260,NA
Exp6,P117_Exp6,C1,19,M,2,4,8,32,8,4,12,1,8424.17431422473,25,High,1277,730,310,310
Exp6,P117_Exp6,C1,19,M,2,5,9,33,6,2,10,1,1471.76365044652,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,2,5,9,34,8,4,12,1,6174.64053305594,25,High,410,410,263,263
Exp6,P117_Exp6,C1,19,M,2,5,9,35,7,3,11,1,1127.45025238291,25,High,727,0,1113,NA
Exp6,P117_Exp6,C1,19,M,2,5,9,36,5,1,9,1,1236.18292802894,25,High,247,247,473,473
Exp6,P117_Exp6,C1,19,M,2,5,10,37,7,3,11,1,1317.88819320718,25,High,540,0,2167,NA
Exp6,P117_Exp6,C1,19,M,2,5,10,38,8,4,12,1,2195.64739669113,25,High,183,183,304,304
Exp6,P117_Exp6,C1,19,M,2,5,10,39,5,1,9,1,2955.58288371649,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,2,5,10,40,6,2,10,1,4710.7903775086,25,High,1054,1054,716,716
Exp6,P117_Exp6,C1,19,M,2,6,11,41,5,1,9,1,2597.80785082876,25,High,285,0,1609,NA
Exp6,P117_Exp6,C1,19,M,2,6,11,42,8,4,12,1,2077.58400541934,25,High,634,634,790,790
Exp6,P117_Exp6,C1,19,M,2,6,11,43,7,3,11,1,7444.49113172959,25,High,856,0,1486,NA
Exp6,P117_Exp6,C1,19,M,2,6,11,44,6,2,10,1,1091.41601933334,25,High,203,0,1187,NA
Exp6,P117_Exp6,C1,19,M,2,6,12,45,5,1,9,1,2339.92559817671,25,High,823,0,1553,NA
Exp6,P117_Exp6,C1,19,M,2,6,12,46,7,3,11,1,5677.96488914792,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,2,6,12,47,6,2,10,1,2108.89718795625,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,2,6,12,48,8,4,12,1,2820.19438412317,25,High,230,0,2473,NA
Exp6,P117_Exp6,C1,19,M,3,7,13,49,10,2,14,1,6524.38283735137,25,High,1323,330,263,263
Exp6,P117_Exp6,C1,19,M,3,7,13,50,11,3,15,1,2757.50553455691,25,High,1265,813,247,247
Exp6,P117_Exp6,C1,19,M,3,7,13,51,9,1,13,2,3384.6925672442,25,High,1376,13,974,974
Exp6,P117_Exp6,C1,19,M,3,7,13,52,12,4,16,1,3356.17518840445,25,High,2250,2100,280,280
Exp6,P117_Exp6,C1,19,M,3,7,14,53,9,1,13,1,2107.81050113837,25,High,1043,0,1526,NA
Exp6,P117_Exp6,C1,19,M,3,7,14,54,12,4,16,1,1584.02775639661,25,High,783,783,717,717
Exp6,P117_Exp6,C1,19,M,3,7,14,55,11,3,15,1,3242.12499192618,25,High,416,416,294,294
Exp6,P117_Exp6,C1,19,M,3,7,14,56,10,2,14,1,281.724765169201,25,High,1484,467,580,580
Exp6,P117_Exp6,C1,19,M,3,8,15,57,12,4,16,1,1845.52595943933,25,High,488,404,613,613
Exp6,P117_Exp6,C1,19,M,3,8,15,58,10,2,14,1,7613.80810680384,25,High,1916,1916,367,367
Exp6,P117_Exp6,C1,19,M,3,8,15,59,9,1,13,1,3341.16834529596,25,High,776,0,1820,NA
Exp6,P117_Exp6,C1,19,M,3,8,15,60,11,3,15,1,2641.87692547239,25,High,433,433,320,320
Exp6,P117_Exp6,C1,19,M,3,8,16,61,9,1,13,1,5430.34699721284,25,High,951,951,510,510
Exp6,P117_Exp6,C1,19,M,3,8,16,62,10,2,14,1,5669.89895623738,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,3,8,16,63,11,3,15,1,1507.80150578612,25,High,587,587,373,373
Exp6,P117_Exp6,C1,19,M,3,8,16,64,12,4,16,1,5608.30584921314,25,High,618,0,1003,NA
Exp6,P117_Exp6,C1,19,M,3,9,17,65,9,1,13,1,2396.35513166832,25,High,587,0,1607,NA
Exp6,P117_Exp6,C1,19,M,3,9,17,66,12,4,16,1,998.17376242936,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,3,9,17,67,10,2,14,1,1295.54379921501,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,3,9,17,68,11,3,15,1,757.561680042272,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,3,9,18,69,10,2,14,1,1955.50017477581,25,High,1776,1340,596,596
Exp6,P117_Exp6,C1,19,M,3,9,18,70,11,3,15,1,1119.71877752512,25,High,0,0,NA,NA
Exp6,P117_Exp6,C1,19,M,3,9,18,71,12,4,16,1,6051.68222138127,25,High,377,256,900,900
Exp6,P117_Exp6,C1,19,M,3,9,18,72,9,1,13,1,1586.21743033655,25,High,433,433,836,836
Exp6,P118_Exp6,C1,18,F,1,1,1,1,4,4,8,4,6782.84439247182,17,Low,1603,673,207,207
Exp6,P118_Exp6,C1,18,F,1,1,1,2,3,3,7,1,2158.12440138143,17,Low,1642,520,193,193
Exp6,P118_Exp6,C1,18,F,1,1,1,3,2,2,6,1,2191.49756960906,17,Low,737,394,300,300
Exp6,P118_Exp6,C1,18,F,1,1,1,4,1,1,5,1,2281.52301906448,17,Low,566,566,187,187
Exp6,P118_Exp6,C1,18,F,1,1,2,5,3,3,7,1,2301.67913280638,17,Low,1404,947,177,177
Exp6,P118_Exp6,C1,18,F,1,1,2,6,2,2,6,1,1593.99077709895,17,Low,667,350,197,197
Exp6,P118_Exp6,C1,18,F,1,1,2,7,1,1,5,1,996.036030705,17,Low,360,360,217,217
Exp6,P118_Exp6,C1,18,F,1,1,2,8,4,4,8,1,1358.17807133026,17,Low,894,567,203,203
Exp6,P118_Exp6,C1,18,F,1,2,3,9,1,1,5,1,3448.31732038983,17,Low,254,254,213,213
Exp6,P118_Exp6,C1,18,F,1,2,3,10,4,4,8,1,2062.46843721237,17,Low,1910,1430,256,256
Exp6,P118_Exp6,C1,18,F,1,2,3,11,3,3,7,1,4197.91955001892,17,Low,283,283,223,223
Exp6,P118_Exp6,C1,18,F,1,2,3,12,2,2,6,1,1215.5784114002,17,Low,461,236,224,224
Exp6,P118_Exp6,C1,18,F,1,2,4,13,4,4,8,2,5281.90818696021,17,Low,540,197,190,190
Exp6,P118_Exp6,C1,18,F,1,2,4,14,2,2,6,1,2190.46160078324,17,Low,356,356,220,220
Exp6,P118_Exp6,C1,18,F,1,2,4,15,1,1,5,1,1648.44524684304,17,Low,0,0,NA,NA
Exp6,P118_Exp6,C1,18,F,1,2,4,16,3,3,7,1,975.838864587786,17,Low,326,326,217,217
Exp6,P118_Exp6,C1,18,F,1,3,5,17,1,1,5,1,2450.29839946983,17,Low,180,180,250,250
Exp6,P118_Exp6,C1,18,F,1,3,5,18,3,3,7,1,1185.57033072284,17,Low,327,0,1910,NA
Exp6,P118_Exp6,C1,18,F,1,3,5,19,2,2,6,1,985.724639365799,17,Low,1840,790,210,210
Exp6,P118_Exp6,C1,18,F,1,3,5,20,4,4,8,1,1035.81669026607,17,Low,1983,1633,260,260
Exp6,P118_Exp6,C1,18,F,1,3,6,21,3,3,7,1,1482.05814888206,17,Low,816,400,207,207
Exp6,P118_Exp6,C1,18,F,1,3,6,22,2,2,6,1,990.188179874167,17,Low,836,337,190,190
Exp6,P118_Exp6,C1,18,F,1,3,6,23,4,4,8,1,1088.3474335169,17,Low,700,427,176,176
Exp6,P118_Exp6,C1,18,F,1,3,6,24,1,1,5,1,1303.46128896599,17,Low,724,724,106,106
Exp6,P118_Exp6,C1,18,F,2,4,7,25,5,1,9,1,4202.13888924991,17,Low,986,540,217,217
Exp6,P118_Exp6,C1,18,F,2,4,7,26,7,3,11,1,1489.44636944543,17,Low,1826,1826,174,174
Exp6,P118_Exp6,C1,18,F,2,4,7,27,8,4,12,1,1367.56699159378,17,Low,1183,1183,190,190
Exp6,P118_Exp6,C1,18,F,2,4,7,28,6,2,10,1,402.309075503581,17,Low,1166,723,170,170
Exp6,P118_Exp6,C1,18,F,2,4,8,29,8,4,12,1,2995.5470244422,17,Low,870,690,177,177
Exp6,P118_Exp6,C1,18,F,2,4,8,30,5,1,9,1,3412.52568414893,17,Low,2024,667,166,166
Exp6,P118_Exp6,C1,18,F,2,4,8,31,7,3,11,1,1317.6442817512,17,Low,2490,2490,216,216
Exp6,P118_Exp6,C1,18,F,2,4,8,32,6,2,10,1,2234.47186267003,17,Low,752,339,220,220
Exp6,P118_Exp6,C1,18,F,2,5,9,33,8,4,12,1,1843.89290038416,17,Low,733,733,19,19
Exp6,P118_Exp6,C1,18,F,2,5,9,34,6,2,10,1,1147.87700345369,17,Low,450,450,3,3
Exp6,P118_Exp6,C1,18,F,2,5,9,35,5,1,9,1,1320.02803635987,17,Low,534,534,76,76
Exp6,P118_Exp6,C1,18,F,2,5,9,36,7,3,11,1,891.780197116532,17,Low,776,376,297,297
Exp6,P118_Exp6,C1,18,F,2,5,10,37,5,1,9,1,5466.6025323877,17,Low,313,313,153,153
Exp6,P118_Exp6,C1,18,F,2,5,10,38,7,3,11,1,3846.75026661353,17,Low,727,410,107,107
Exp6,P118_Exp6,C1,18,F,2,5,10,39,8,4,12,1,3871.65819307484,17,Low,593,233,273,273
Exp6,P118_Exp6,C1,18,F,2,5,10,40,6,2,10,1,1108.0519711013,17,Low,117,117,313,313
Exp6,P118_Exp6,C1,18,F,2,6,11,41,8,4,12,1,1313.9773384828,17,Low,383,0,1163,NA
Exp6,P118_Exp6,C1,18,F,2,6,11,42,5,1,9,1,2280.47044817504,17,Low,0,0,NA,NA
Exp6,P118_Exp6,C1,18,F,2,6,11,43,7,3,11,1,1326.07963980263,17,Low,521,521,103,103
Exp6,P118_Exp6,C1,18,F,2,6,11,44,6,2,10,1,1017.8662362614,17,Low,364,364,163,163
Exp6,P118_Exp6,C1,18,F,2,6,12,45,8,4,12,1,1022.24374788966,17,Low,1006,1006,157,157
Exp6,P118_Exp6,C1,18,F,2,6,12,46,5,1,9,1,1214.05705857796,17,Low,1039,512,160,160
Exp6,P118_Exp6,C1,18,F,2,6,12,47,7,3,11,1,1599.52922582124,17,Low,600,600,43,43
Exp6,P118_Exp6,C1,18,F,2,6,12,48,6,2,10,1,807.882116891051,17,Low,1150,204,157,157
Exp6,P118_Exp6,C1,18,F,3,7,13,49,10,2,14,1,1629.87327191331,17,Low,1268,637,160,160
Exp6,P118_Exp6,C1,18,F,3,7,13,50,12,4,16,1,1407.59396542126,17,Low,569,569,94,94
Exp6,P118_Exp6,C1,18,F,3,7,13,51,9,1,13,1,1272.0667849735,17,Low,437,437,197,197
Exp6,P118_Exp6,C1,18,F,3,7,13,52,11,3,15,1,933.80273909861,17,Low,407,407,220,220
Exp6,P118_Exp6,C1,18,F,3,7,14,53,12,4,16,1,1634.18950683081,17,Low,420,420,167,167
Exp6,P118_Exp6,C1,18,F,3,7,14,54,11,3,15,1,1000.2028470426,17,Low,450,450,117,117
Exp6,P118_Exp6,C1,18,F,3,7,14,55,9,1,13,1,1257.70207504684,17,Low,397,397,103,103
Exp6,P118_Exp6,C1,18,F,3,7,14,56,10,2,14,1,914.122349971876,17,Low,229,229,426,426
Exp6,P118_Exp6,C1,18,F,3,8,15,57,11,3,15,1,1146.13378668037,17,Low,1283,493,4,4
Exp6,P118_Exp6,C1,18,F,3,8,15,58,10,2,14,1,2230.33402448345,17,Low,259,259,113,113
Exp6,P118_Exp6,C1,18,F,3,8,15,59,12,4,16,1,1327.95838979291,17,Low,566,566,153,153
Exp6,P118_Exp6,C1,18,F,3,8,15,60,9,1,13,1,1011.73584847675,17,Low,297,297,167,167
Exp6,P118_Exp6,C1,18,F,3,8,16,61,12,4,16,1,1288.06302505836,17,Low,207,207,250,250
Exp6,P118_Exp6,C1,18,F,3,8,16,62,9,1,13,1,1086.16622409681,17,Low,490,490,207,207
Exp6,P118_Exp6,C1,18,F,3,8,16,63,10,2,14,1,836.226670702672,17,Low,1452,518,110,110
Exp6,P118_Exp6,C1,18,F,3,8,16,64,11,3,15,1,627.414657088593,17,Low,956,746,97,97
Exp6,P118_Exp6,C1,18,F,3,9,17,65,10,2,14,1,923.781431103635,17,Low,467,267,133,133
Exp6,P118_Exp6,C1,18,F,3,9,17,66,9,1,13,1,1319.65554640374,17,Low,247,247,173,173
Exp6,P118_Exp6,C1,18,F,3,9,17,67,12,4,16,1,1251.44007816925,17,Low,276,276,174,174
Exp6,P118_Exp6,C1,18,F,3,9,17,68,11,3,15,1,699.882064971462,17,Low,410,410,133,133
Exp6,P118_Exp6,C1,18,F,3,9,18,69,10,2,14,1,1143.95438839347,17,Low,168,168,217,217
Exp6,P118_Exp6,C1,18,F,3,9,18,70,9,1,13,1,820.039657804955,17,Low,614,134,246,246
Exp6,P118_Exp6,C1,18,F,3,9,18,71,11,3,15,1,973.898837886736,17,Low,840,840,184,184
Exp6,P118_Exp6,C1,18,F,3,9,18,72,12,4,16,1,2551.73731549439,17,Low,224,224,333,333
Exp6,P119_Exp6,C1,20,F,1,1,1,1,1,1,5,3,10497.3804889596,17,Low,750,750,307,307
Exp6,P119_Exp6,C1,20,F,1,1,1,2,4,4,8,1,3212.99118096067,17,Low,1686,1110,240,240
Exp6,P119_Exp6,C1,20,F,1,1,1,3,2,2,6,1,2318.3738263815,17,Low,1253,553,250,250
Exp6,P119_Exp6,C1,20,F,1,1,1,4,3,3,7,1,1826.11282431571,17,Low,1353,400,416,416
Exp6,P119_Exp6,C1,20,F,1,1,2,5,2,2,6,1,2961.94675733568,17,Low,193,193,184,184
Exp6,P119_Exp6,C1,20,F,1,1,2,6,1,1,5,1,2636.25713588772,17,Low,253,253,237,237
Exp6,P119_Exp6,C1,20,F,1,1,2,7,3,3,7,1,3100.43189633507,17,Low,309,309,224,224
Exp6,P119_Exp6,C1,20,F,1,1,2,8,4,4,8,1,1265.67329704449,17,Low,969,339,237,237
Exp6,P119_Exp6,C1,20,F,1,2,3,9,1,1,5,1,5921.95982168778,17,Low,160,160,207,207
Exp6,P119_Exp6,C1,20,F,1,2,3,10,2,2,6,1,2684.21851757012,17,Low,313,313,247,247
Exp6,P119_Exp6,C1,20,F,1,2,3,11,3,3,7,1,1530.25447713662,17,Low,300,0,1246,NA
Exp6,P119_Exp6,C1,20,F,1,2,3,12,4,4,8,1,1246.02424753175,17,Low,317,317,206,206
Exp6,P119_Exp6,C1,20,F,1,2,4,13,2,2,6,2,2857.25475967411,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,1,2,4,14,1,1,5,1,1495.59500753458,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,1,2,4,15,4,4,8,1,1277.76325512423,17,Low,197,197,240,240
Exp6,P119_Exp6,C1,20,F,1,2,4,16,3,3,7,1,853.625840367386,17,Low,1430,240,237,237
Exp6,P119_Exp6,C1,20,F,1,3,5,17,4,4,8,2,4412.08337760509,17,Low,554,127,359,359
Exp6,P119_Exp6,C1,20,F,1,3,5,18,2,2,6,1,748.205764735758,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,1,3,5,19,1,1,5,1,1335.74295346079,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,1,3,5,20,3,3,7,1,1163.89844097102,17,Low,854,190,253,253
Exp6,P119_Exp6,C1,20,F,1,3,6,21,4,4,8,1,2724.22748874669,17,Low,110,110,410,410
Exp6,P119_Exp6,C1,20,F,1,3,6,22,2,2,6,1,1359.89811738182,17,Low,224,0,1037,NA
Exp6,P119_Exp6,C1,20,F,1,3,6,23,1,1,5,1,1203.47213501918,17,Low,296,0,1117,NA
Exp6,P119_Exp6,C1,20,F,1,3,6,24,3,3,7,1,1437.9733110527,17,Low,497,497,230,230
Exp6,P119_Exp6,C1,20,F,2,4,7,25,7,3,11,1,4689.66582066423,17,Low,986,916,180,180
Exp6,P119_Exp6,C1,20,F,2,4,7,26,5,1,9,1,1135.34673656977,17,Low,400,400,580,580
Exp6,P119_Exp6,C1,20,F,2,4,7,27,8,4,12,1,1819.59936392923,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,4,7,28,6,2,10,1,1571.39782518425,17,Low,869,314,420,420
Exp6,P119_Exp6,C1,20,F,2,4,8,29,5,1,9,1,1711.86676535399,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,4,8,30,8,4,12,1,3485.43783687273,17,Low,204,204,970,970
Exp6,P119_Exp6,C1,20,F,2,4,8,31,7,3,11,2,2041.31299142136,17,Low,124,124,336,336
Exp6,P119_Exp6,C1,20,F,2,4,8,32,6,2,10,1,1034.15023762136,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,5,9,33,8,4,12,1,3145.81602689032,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,5,9,34,5,1,9,1,1253.73185238459,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,5,9,35,7,3,11,1,1814.27552015884,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,5,9,36,6,2,10,1,678.059738615048,17,Low,264,0,2256,NA
Exp6,P119_Exp6,C1,20,F,2,5,10,37,8,4,12,1,1715.53794457395,17,Low,1013,0,1390,NA
Exp6,P119_Exp6,C1,20,F,2,5,10,38,7,3,11,1,3646.40313786003,17,Low,1220,357,363,363
Exp6,P119_Exp6,C1,20,F,2,5,10,39,6,2,10,1,1526.29955277007,17,Low,689,689,3,3
Exp6,P119_Exp6,C1,20,F,2,5,10,40,5,1,9,1,604.144731758424,17,Low,330,330,433,433
Exp6,P119_Exp6,C1,20,F,2,6,11,41,6,2,10,1,3972.38073044537,17,Low,294,0,2396,NA
Exp6,P119_Exp6,C1,20,F,2,6,11,42,7,3,11,1,919.880935705805,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,6,11,43,8,4,12,1,947.793911673216,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,6,11,44,5,1,9,1,559.316620945538,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,6,12,45,8,4,12,1,2108.15368844487,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,6,12,46,5,1,9,1,1023.54933784591,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,6,12,47,6,2,10,2,2600.51219017441,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,2,6,12,48,7,3,11,1,1867.54142679274,17,Low,47,0,2660,NA
Exp6,P119_Exp6,C1,20,F,3,7,13,49,12,4,16,1,1491.88066282841,17,Low,840,780,167,167
Exp6,P119_Exp6,C1,20,F,3,7,13,50,11,3,15,1,1066.02689179454,17,Low,813,517,226,226
Exp6,P119_Exp6,C1,20,F,3,7,13,51,9,1,13,1,1383.9572909219,17,Low,1023,340,383,383
Exp6,P119_Exp6,C1,20,F,3,7,13,52,10,2,14,1,754.101928501768,17,Low,507,507,516,516
Exp6,P119_Exp6,C1,20,F,3,7,14,53,12,4,16,1,1353.65783716225,17,Low,827,423,104,104
Exp6,P119_Exp6,C1,20,F,3,7,14,54,9,1,13,1,1462.18341286294,17,Low,324,324,173,173
Exp6,P119_Exp6,C1,20,F,3,7,14,55,10,2,14,1,1125.67766792927,17,Low,294,294,210,210
Exp6,P119_Exp6,C1,20,F,3,7,14,56,11,3,15,1,593.576130633664,17,Low,437,300,433,433
Exp6,P119_Exp6,C1,20,F,3,8,15,57,12,4,16,1,1820.01622780808,17,Low,759,759,170,170
Exp6,P119_Exp6,C1,20,F,3,8,15,58,9,1,13,1,1181.82962492574,17,Low,507,507,3,3
Exp6,P119_Exp6,C1,20,F,3,8,15,59,11,3,15,1,1053.97013793663,17,Low,414,414,30,30
Exp6,P119_Exp6,C1,20,F,3,8,15,60,10,2,14,1,317.570284276371,17,Low,213,213,283,283
Exp6,P119_Exp6,C1,20,F,3,8,16,61,12,4,16,1,762.239678921105,17,Low,190,190,283,283
Exp6,P119_Exp6,C1,20,F,3,8,16,62,10,2,14,1,2277.9238428011,17,Low,236,236,227,227
Exp6,P119_Exp6,C1,20,F,3,8,16,63,9,1,13,1,1195.533006201,17,Low,173,173,340,340
Exp6,P119_Exp6,C1,20,F,3,8,16,64,11,3,15,1,501.748353071889,17,Low,476,116,404,404
Exp6,P119_Exp6,C1,20,F,3,9,17,65,9,1,13,1,1247.29355427553,17,Low,180,180,434,434
Exp6,P119_Exp6,C1,20,F,3,9,17,66,12,4,16,1,983.500219752386,17,Low,0,0,NA,NA
Exp6,P119_Exp6,C1,20,F,3,9,17,67,10,2,14,1,1305.73388569064,17,Low,147,147,260,260
Exp6,P119_Exp6,C1,20,F,3,9,17,68,11,3,15,1,534.228720322062,17,Low,327,0,2187,NA
Exp6,P119_Exp6,C1,20,F,3,9,18,69,9,1,13,1,1234.0595599180201,17,Low,134,134,230,230
Exp6,P119_Exp6,C1,20,F,3,9,18,70,12,4,16,1,1874.24596236633,17,Low,43,43,244,244
Exp6,P119_Exp6,C1,20,F,3,9,18,71,11,3,15,1,1016.0572585628,17,Low,280,187,223,223
Exp6,P119_Exp6,C1,20,F,3,9,18,72,10,2,14,1,1097.90777196031,17,Low,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,1,1,1,1,3,3,7,2,11137.6378276964,23,High,1080,669,237,237
Exp6,P120_Exp6,C1,23,F,1,1,1,2,1,1,5,1,2770.52020748488,23,High,1281,655,177,177
Exp6,P120_Exp6,C1,23,F,1,1,1,3,2,2,6,1,2524.14852307629,23,High,1466,1466,183,183
Exp6,P120_Exp6,C1,23,F,1,1,1,4,4,4,8,1,1762.00362710915,23,High,1295,663,203,203
Exp6,P120_Exp6,C1,23,F,1,1,2,5,3,3,7,1,2855.97971765492,23,High,590,286,300,300
Exp6,P120_Exp6,C1,23,F,1,1,2,6,4,4,8,1,1519.36168208886,23,High,323,323,103,103
Exp6,P120_Exp6,C1,23,F,1,1,2,7,1,1,5,1,1930.20442932175,23,High,706,336,196,196
Exp6,P120_Exp6,C1,23,F,1,1,2,8,2,2,6,1,1671.97793307969,23,High,1722,859,187,187
Exp6,P120_Exp6,C1,23,F,1,2,3,9,4,4,8,1,1707.4714322971,23,High,247,247,174,174
Exp6,P120_Exp6,C1,23,F,1,2,3,10,3,3,7,1,1568.96274848805,23,High,690,690,197,197
Exp6,P120_Exp6,C1,23,F,1,2,3,11,1,1,5,1,1819.85262156377,23,High,871,764,237,237
Exp6,P120_Exp6,C1,23,F,1,2,3,12,2,2,6,1,1515.57821223651,23,High,894,327,193,193
Exp6,P120_Exp6,C1,23,F,1,2,4,13,4,4,8,1,1455.56641568328,23,High,246,246,264,264
Exp6,P120_Exp6,C1,23,F,1,2,4,14,2,2,6,1,3950.11549031187,23,High,303,303,187,187
Exp6,P120_Exp6,C1,23,F,1,2,4,15,1,1,5,1,1393.3208807448,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,1,2,4,16,3,3,7,1,1027.50818634922,23,High,909,356,177,177
Exp6,P120_Exp6,C1,23,F,1,3,5,17,1,1,5,1,1175.55010335673,23,High,266,266,194,194
Exp6,P120_Exp6,C1,23,F,1,3,5,18,4,4,8,1,1307.41673589182,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,1,3,5,19,3,3,7,1,1783.94406960433,23,High,157,0,1430,NA
Exp6,P120_Exp6,C1,23,F,1,3,5,20,2,2,6,1,882.08638409742,23,High,2089,916,220,220
Exp6,P120_Exp6,C1,23,F,1,3,6,21,1,1,5,1,1181.48520661452,23,High,363,337,210,210
Exp6,P120_Exp6,C1,23,F,1,3,6,22,4,4,8,1,2159.71863348204,23,High,507,507,387,387
Exp6,P120_Exp6,C1,23,F,1,3,6,23,3,3,7,1,1346.10629213967,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,1,3,6,24,2,2,6,1,533.292059482847,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,4,7,25,8,4,12,4,5346.48904622918,23,High,217,83,414,414
Exp6,P120_Exp6,C1,23,F,2,4,7,26,7,3,11,3,4837.25797142688,23,High,646,595,203,203
Exp6,P120_Exp6,C1,23,F,2,4,7,27,5,1,9,1,1941.67799634852,23,High,612,446,213,213
Exp6,P120_Exp6,C1,23,F,2,4,7,28,6,2,10,1,1065.72805382166,23,High,540,0,1609,NA
Exp6,P120_Exp6,C1,23,F,2,4,8,29,5,1,9,1,1819.57219683864,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,4,8,30,8,4,12,3,3900.480615981,23,High,937,0,1580,NA
Exp6,P120_Exp6,C1,23,F,2,4,8,31,6,2,10,1,1529.33472026234,23,High,1216,963,223,223
Exp6,P120_Exp6,C1,23,F,2,4,8,32,7,3,11,1,1150.19777640373,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,5,9,33,5,1,9,1,1290.21544104762,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,5,9,34,6,2,10,1,1791.51131116669,23,High,343,343,244,244
Exp6,P120_Exp6,C1,23,F,2,5,9,35,8,4,12,1,1569.62471987754,23,High,240,240,213,213
Exp6,P120_Exp6,C1,23,F,2,5,9,36,7,3,11,1,893.446151208991,23,High,1803,1803,223,223
Exp6,P120_Exp6,C1,23,F,2,5,10,37,6,2,10,1,1173.92641703555,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,5,10,38,7,3,11,1,4615.97298021661,23,High,176,176,214,214
Exp6,P120_Exp6,C1,23,F,2,5,10,39,8,4,12,1,1463.3712183404,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,5,10,40,5,1,9,1,1319.82786932895,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,6,11,41,7,3,11,1,1030.25115671517,23,High,273,273,174,174
Exp6,P120_Exp6,C1,23,F,2,6,11,42,5,1,9,1,1118.14966771635,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,6,11,43,6,2,10,1,1324.0414847478,23,High,530,530,907,907
Exp6,P120_Exp6,C1,23,F,2,6,11,44,8,4,12,1,1223.8673738957,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,6,12,45,7,3,11,1,1065.54060091185,23,High,0,0,NA,NA
Exp6,P120_Exp6,C1,23,F,2,6,12,46,8,4,12,1,1281.48333510399,23,High,257,0,1547,NA
Exp6,P120_Exp6,C1,23,F,2,6,12,47,6,2,10,1,1239.6617154136,23,High,0,0,NA,NA
